"DOI","publisher","type","created","created_year"
"10.7287/peerj.preprints.829v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.965v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1020v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.812v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.875v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2425v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2128v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2153v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2153v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.821v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.821v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.791v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.627v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.960v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2008v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2022v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.931v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.525v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1126v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.667v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.729v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.861v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.861v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1127v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2411v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.933v1","PeerJ","posted-content",2018-01-12,2018
"10.31226/osf.io/w5dxp","Center for Open Science","posted-content",2018-07-06,2018
"10.7287/peerj.preprints.733v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.891v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.972v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.743v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2151v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2202v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2334v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1789v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1072v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2422v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1674v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1152v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1022v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.605v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.990v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.975v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.783v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.758v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2018v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.823v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.756v5","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.756v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.756v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.756v3","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.756v4","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2404v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.699v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2046v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1142v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2438v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2050v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2142v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2067v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.867v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2084v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2323v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2108v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2108v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2156v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2450v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2362v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2363v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.903v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.909v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1075v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.749v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.943v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1974v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1974v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2472v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2381v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2473v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2346v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2349v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.832v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.830v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.941v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.941v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.880v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2477v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2477v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2477v3","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1936v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1768v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2299v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2146v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1083v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.896v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.896v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1105v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1105v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2189v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2543v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.633v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1033v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1267v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.690v1","PeerJ","posted-content",2018-01-12,2018
"10.31223/osf.io/wbgdj","Center for Open Science","posted-content",2018-10-11,2018
"10.7287/peerj.preprints.1182v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1227v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1251v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.395v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1069v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1069v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1158v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.889v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1101v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.731v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2398v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2371v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2342v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.938v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.998v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2078v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.542v2","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.542v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.1085v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1204v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.989v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.1109v1","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.2552v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.2201v1","PeerJ","posted-content",2018-01-13,2018
"10.7287/peerj.preprints.904v2","PeerJ","posted-content",2018-01-12,2018
"10.7287/peerj.preprints.904v1","PeerJ","posted-content",2018-01-12,2018
